避難施設名称,よみ,住所,経度,緯度,避難所種別,災害種別,連絡先,延べ面積[㎡],屋内収容可能人数,URL,備考
京都府立消防学校,,八幡市八幡樋ノ口15-15,135.7211105,34.88831133,,,756318008,,99,,
京都府立京都八幡高等学校北キャンパス,,八幡市男山吉井7,135.7007983,34.85974311,,,759813508,,0,,
京都府立京都八幡高等学校南キャンパス,,八幡市内里柿谷16-1,135.7202014,34.85073138,,,759825666,,0,,
京都府立八幡支援学校,,八幡市内里柿谷16-1,135.7201844,34.8507226,,,759827321,,1200,,
八幡市立美濃山コミュニティセンター,,八幡市欽明台西70,135.712677,34.840528,,,759812312,,154,,
特別養護老人ホーム「京都八勝館」,,八幡市橋本塩釜21,135.685432,34.875859,,,759823883,,70,,
特別養護老人ホーム「京都ひまわり園」,,八幡市八幡清水井31,135.701224,34.871644,,,759838111,,70,,
特別養護老人ホーム「有智の郷」,,八幡市内里北ノ口5-1,135.728222,34.863793,,,759721000,,45,,
介護老人保健施設「石清水」,,八幡市川口別所66,135.716987,34.874348,,,759722111,,130,,
介護老人保健施設「梨の里」,,八幡市八幡柿木垣内25-1,135.70764,34.870486,,,759820125,,100,,
石清水八幡宮,,八幡市八幡高坊30,135.700052,34.879674,,,759813001,,1330,,
石清水八幡宮　青少年文化体育研修センター,,八幡市八幡高坊30,135.700052,34.879674,,,759833983,,470,,
八幡市立やわた流れ橋交流プラザ　四季彩館,,八幡市上津屋里垣内56-1,135.743741,34.866107,,,759830129,,530,,
京都市立美豆小学校,,京都市伏見区淀美豆町1244,135.7129416,34.89723244,,,756317161,,0,,
介護老人保健施設八幡デイサービスセンターやまばと,,八幡市男山金振24-1,135.693589,34.85684125,,,759828000,,50,,
京田辺市立中央公民館,,京田辺市田辺丸山214,135.7687761,34.81331893,,,774622552,,273,,
京田辺市立社会福祉センター,,京田辺市興戸犬伏5-8,135.7723488,34.81306081,,,774654961,,181,,
京田辺市立老人福祉センター常磐苑,,京田辺市草内五ノ坪6,135.7830587,34.80669045,,,774623643,,53,,
京田辺市立老人福祉センター宝生苑,,京田辺市大住内山7,135.7410335,34.83406707,,,774682222,,91,,
京田辺市立北部住民センター,,京田辺市大住内山1-1,135.7417502,34.83553452,,,774637955,,240,,
京田辺市立中部住民センター,,京田辺市草内美泥22-2,135.787839,34.81883937,,,774648810,,262,,
京田辺市立三山木福祉会館,,京田辺市三山木谷垣内4,135.7791214,34.79770875,,,774620571,,41,,
京田辺市立松井ケ丘小学校,,京田辺市大住上西野18-2,135.7349228,34.83656665,,,774628888,,2390,,
京田辺市立大住小学校,,京田辺市大住池平88,135.7418412,34.83781865,,,774620046,,2642,,
京田辺市立桃園小学校,,京田辺市大住仲ノ谷12-1,135.7455215,34.82549151,,,774636335,,2296,,
京田辺市立薪小学校,,京田辺市薪堀切谷1,135.7539496,34.81962198,,,774632000,,2678,,
京田辺市立田辺小学校,,京田辺市田辺鳥本102,135.7700499,34.81731571,,,774620044,,2409,,
京田辺市立田辺東小学校,,京田辺市東西ノ口60-2,135.7789116,34.82693804,,,774624348,,2871,,
京田辺市立草内小学校,,京田辺市草内南垣内53,135.7854607,34.81181118,,,774620054,,2411,,
京田辺市立三山木小学校,,京田辺市宮津宮ノ下4-3,135.7846159,34.79415686,,,774621055,,2046,,
京田辺市立普賢寺小学校,,京田辺市水取門田6-1,135.7521454,34.78240655,,,774650053,,1498,,
京田辺市立大住中学校,,京田辺市大住池平2,135.7413112,34.83490037,,,774628889,,4012,,
京田辺市立田辺中学校,,京田辺市興戸北鉾立21,135.7702937,34.81283392,,,774620021,,5324,,
京田辺市立培良中学校,,京田辺市東七反割3,135.7843635,34.82073633,,,774629363,,3931,,
京都府立田辺高等学校,,京田辺市河原神谷24,135.7775955,34.82069728,,,774620572,,7104,,
同志社大学  同志社国際高等学校,,京田辺市多々羅都谷60-1,135.773254,34.80212704,,,774658911,,5793,,
京田辺市立普賢寺児童館,,京田辺市水取門田6-1,135.752185,34.783037,,,774650153,,21,,
京丹後市立新山小学校（体育館）,,京丹後市峰山町荒山1300,135.0797209,35.61445094,,,772620730,,5831,,
京丹後市立峰山中学校（体育館）,,京丹後市峰山町荒山88,135.0729986,35.61945117,,,772620359,,13251,,
京丹後市立丹波小学校（体育館）,,京丹後市峰山町丹波560,135.0739912,35.63130685,,,772620364,,4911,,
京丹後市立吉原小学校（体育館）,,京丹後市峰山町安9,135.0545981,35.61714946,,,772620335,,7004,,
京丹後市立五箇小学校（体育館）,,京丹後市峰山町五箇1,135.03653,35.59080143,,,772620480,,5177,,
京丹後市峰山地域公民館,,京丹後市峰山町杉谷1030,135.0705096,35.62479425,,,772625100,,720,,
京丹後市立峰山小学校（体育館）,,京丹後市峰山町不断1,135.0564461,35.62983509,,,772620077,,7239,,
京丹後市立長岡小学校（体育館）,,京丹後市峰山町長岡60,135.0693993,35.605352,,,772620210,,4294,,
京丹後市峰山林業総合センター,,京丹後市峰山町五箇44-1,135.0383718,35.58973912,,,772625670,,147,,
京丹後市役所峰山庁舎前防災広場,,京丹後市峰山町杉谷889-1,135.0616417,35.62390691,,,772690001,,3738,,
京丹後市峰山途中ヶ丘公園（芝生広場）,,京丹後市峰山町長岡876,135.05976,35.60494,,,772627470,,2424,,
京丹後市峰山途中ヶ丘公園（トラック）,,京丹後市峰山町長岡876,135.059234,35.60603,,,772627470,,12121,,
京丹後市荒山区公民館　新館,,京丹後市峰山町荒山1255,135.082515,35.614291,,,772628101,,72,,
京丹後市峰山総合福祉センター,,京丹後市峰山町杉谷691,135.06079,35.625062,,,772690300,,600,,
京丹後市立峰山こども園,,京丹後市峰山町長岡1677-2,135.072806,35.610789,,,772691155,,7035,,
京丹後市立大宮こども園,,京丹後市大宮町周枳167,135.1014725,35.5824123,,,772683005,,2704,,
京丹後市立大宮第一小学校（体育館）,,京丹後市大宮町周枳1552,135.0915111,35.59120005,,,772642133,,5725,,
京丹後市立大宮北保育所,,京丹後市大宮町河辺4713-8,135.090111,35.593433,,,772681471,,4846,,
京丹後市五十河地区基幹集落センター,,京丹後市大宮町延利414-1,135.1416828,35.59717693,,,772642066,,139,,
京丹後市立大宮南小学校（体育館）,,京丹後市大宮町奥大野72,135.0892992,35.56537148,,,772642234,,7186,,
京丹後市谷内公民館,,京丹後市大宮町谷内1455,135.0963666,35.56615656,,,772644388,,136,,
京丹後市森本公民館,,京丹後市大宮町森本1399-1,135.1280506,35.58265059,,,772689393,,66,,
京丹後市上常吉公民館,,京丹後市大宮町上常吉1239,135.076753,35.55056202,,,772643018,,93,,
京丹後市立大宮中学校（体育館）,,京丹後市大宮町口大野216,135.0968815,35.58220556,,,772642201,,11387,,
大宮第三体育館,,京丹後市大宮町森本782,135.135543,35.588404,,,,,268,,
防災広場,,京丹後市大宮町河辺4713-3,135.089586,35.594175,,,,,3478,,
京丹後市郷体育館,,京丹後市網野町郷48,135.034134,35.653112,,,,,5197,,
京丹後市浜詰農業団地センター,,京丹後市網野町浜詰45,134.9671445,35.66371085,,,772740009,,231,,
京丹後市磯集会所駐車場,,京丹後市網野町磯1805,134.9962845,35.69006685,,,772724342,,105,,
京丹後市島津勤労者と子どものセンター,,京丹後市網野町島津135,135.050249,35.682037,,,772720010,,976,,
京丹後市三津体育館,,京丹後市網野町三津27,135.06654,35.705497,,,,,978,,
京丹後市立網野北小学校（体育館）,,京丹後市網野町浅茂川1861,135.0281383,35.68907215,,,772720967,,7550,,
京丹後市立網野南小学校（体育館）,,京丹後市網野町下岡180,135.0294302,35.67388868,,,772720966,,7964,,
京丹後市立網野中学校（体育館）,,京丹後市網野町網野2696,135.0332632,35.68535668,,,772721030,,11472,,
京丹後市立島津小学校（体育館）,,京丹後市網野町島津1251,135.0511198,35.68518194,,,772720149,,6260,,
京丹後市立橘小学校（体育館）,,京丹後市網野町木津1357,134.965904,35.656538,,,772720967,,7249,,
京丹後市たちばな会館,,京丹後市網野町木津826,134.9783203,35.65253165,,,772740047,,209,,
京丹後市立島津保育所,,京丹後市網野町島津1180,135.0502315,35.68395363,,,772720596,,2604,,
京丹後市立たちばな保育所,,京丹後市網野町木津1357-3,134.9675336,35.65388015,,,772740004,,2221,,
網野墓地,,京丹後市網野町網野2521ほか,135.033147,35.684006,,,,,0,,
浅茂川温泉　静の里,,京丹後市網野町浅茂川1449,135.014672,35.689383,,,772724126,,808,,
日吉神社,,京丹後市網野町浅茂川1496,135.016222,35.689439,,,,,2371,,
京丹後市網野グラウンド,,京丹後市網野町浅茂川43,135.019113,35.680407,,,,,7069,,
京丹後市松岡団地集会所,,京丹後市網野町下岡1145,135.018293,35.675544,,,,,601,,
八幡神社,,京丹後市網野町小浜484,135.031827,35.693064,,,,,1799,,
京丹後市磯コミュニティー広場,,京丹後市網野町磯1647ほか,134.994845,35.69008,,,,,85,,
京丹後市遊グラウンド,,京丹後市網野町掛津,135.060714,35.705572,,,772725005,,0,,
京丹後市掛津区民センター,,京丹後市網野町掛津30,135.054476,35.698619,,,772723406,,428,,
京丹後市琴引浜鳴き砂文化館,,京丹後市網野町掛津56,135.057147,35.69753,,,772725511,,112,,
京丹後市三津区民センター,,京丹後市網野町三津869,135.06712,35.707623,,,772720032,,3029,,
京丹後市新庄地区公民館,,京丹後市網野町新庄595,135.016506,35.654664,,,,,389,,
京丹後市塩江コミュニティ広場,,京丹後市網野町塩江1011-2,134.972464,35.672358,,,,,103,,
京丹後市網野体育センター,,京丹後市網野町網野418,135.024601,35.682207,,,772690663,,726,,
京丹後市網野保健センター,,京丹後市網野町網野371,135.026103,35.681919,,,,,747,,
京丹後市立宇川小学校（体育館）,,京丹後市丹後町上野120,135.1722957,35.75195167,,,772760831,,8065,,
京丹後市宇川農業会館,,京丹後市丹後町久僧1052-1,135.1747399,35.75712885,,,,,149,,
京丹後市竹野体育館,,京丹後市丹後町竹野564,135.1122723,35.7412508,,,772750273,,5900,,
京丹後市間人小学校（体育館）,,京丹後市丹後町間人2691,135.0889431,35.73894286,,,772750049,,7456,,
京丹後市丹後中学校（体育館）,,京丹後市丹後町間人320,135.0971928,35.7309059,,,772750126,,9464,,
京丹後市丹後地域区民館,,京丹後市丹後町間人2624,135.0905024,35.73823387,,,772752111,,889,,
京丹後市砂方集落センター,,京丹後市丹後町間人4662-1,135.0810779,35.72090156,,,,,59,,
京丹後市豊栄小学校（体育館）,,京丹後市丹後町成願寺1727,135.1087409,35.71201736,,,772750029,,6696,,
京丹後市三宅生活改善センター,,京丹後市丹後町三宅23-1,135.1052207,35.71518141,,,,,54,,
京丹後市是安農林漁家・婦人活動促進施設,,京丹後市丹後町是安12-2,135.1134255,35.71389284,,,,,59,,
京丹後市竹野多目的集会施設,,京丹後市丹後町竹野1026,135.1131592,35.7415482,,,772751117,,67,,
京丹後市役所丹後市民局,,京丹後市丹後町間人1780,135.102155,35.740051,,,772690714,,1288,,
京丹後市平住民センター,,京丹後市丹後町平455,135.162724,35.747784,,,772760446,,189,,
京丹後市豊栄山村広場,,京丹後市丹後町大山88,135.100776,35.720725,,,,,8521,,
京丹後市此代公会堂,,京丹後市丹後町此代1323,135.143745,35.74767,,,772760397,,80,,
京丹後市宇川体育館,,京丹後市丹後町上野105-1,135.169961,35.750256,,,,,8013,,
宝蔵寺（地震・津波）,,京丹後市丹後町岩木935,135.109734,35.723174,,,772751752,,0,,
丹生神社,,京丹後市丹後町岩木928-1,135.110538,35.7232437,,,,,0,,
京丹後市子どもの広場,,京丹後市丹後町久僧589-2,135.176639,35.7584318,,,,,0,,
六神社,,京丹後市丹後町上野815,135.166391,35.751264,,,,,0,,
常徳寺,,京丹後市丹後町平782,135.161688,35.7471921,,,,,0,,
妙源寺,,京丹後市丹後町平740,135.162311,35.7461645,,,,,0,,
万福寺,,京丹後市丹後町袖志620,135.201564,35.7634106,,,772760007,,0,,
京丹後市野間グラウンド,,京丹後市弥栄町野中2264,135.1567909,35.68556405,,,772660004,,3684,,
京丹後市立弥栄小学校（体育館）,,京丹後市弥栄町木橋558,135.0819668,35.66855715,,,772652007,,12839,,
京丹後市野間基幹集落センター,,京丹後市弥栄町野中2245-1,135.1574263,35.68506907,,,772660002,,122,,
京丹後市立弥栄中学校（体育館）,,京丹後市弥栄町溝谷3301-1,135.094458,35.65836711,,,772652554,,11135,,
京丹後市弥栄地域公民館,,京丹後市弥栄町溝谷3443-2,135.0922278,35.65864028,,,772652101,,579,,
京丹後市黒部体育館,,京丹後市弥栄町黒部3299,135.0974157,35.67824209,,,772652420,,5982,,
京丹後市立吉野小学校（体育館）,,京丹後市弥栄町芋野408,135.0926131,35.64847418,,,772652408,,5851,,
京丹後市溝谷体育館,,京丹後市弥栄町溝谷168,135.1043175,35.66223801,,,772652409,,5936,,
京丹後市弥栄生きがい交流センター,,京丹後市弥栄町野中2247,135.1571622,35.68524055,,,772660003,,148,,
京丹後市立高龍小学校（体育館）,,京丹後市久美浜町新谷250,134.9377546,35.57813087,,,772850220,,6959,,
京丹後市立かぶと山小学校（体育館）,,京丹後市久美浜町神崎1603,134.9218924,35.62538765,,,772830204,,7540,,
京丹後市湊体育館,,京丹後市久美浜町湊宮1655-5,134.9024203,35.64247552,,,772830007,,3554,,
京丹後市海部体育館,,京丹後市久美浜町橋爪236,134.9318215,35.58986682,,,772820088,,3248,,
京丹後市立久美浜中学校（体育館）,,京丹後市久美浜町640,134.895096,35.60127887,,,772820079,,11343,,
京丹後市立久美浜小学校（体育館）,,京丹後市久美浜町3369,134.8930395,35.60751413,,,772820021,,4335,,
京丹後市川上体育館,,京丹後市久美浜町畑394,134.9324909,35.55679008,,,772850221,,5367,,
京丹後市久美浜林業センター,,京丹後市久美浜町金谷942-2,134.9313977,35.558021,,,772850850,,96,,
京丹後市久美浜農業センター（２階）,,京丹後市久美浜町橋爪673,134.9288653,35.58927617,,,772850850,,174,,
京丹後市久美浜機業センター（２階）,,京丹後市久美浜町野中81,134.9629144,35.5834795,,,772840820,,204,,
京丹後市田村体育館,,京丹後市久美浜町関495,134.945784,35.6199855,,,,,4074,,
京丹後市立こうりゅう保育所,,京丹後市久美浜町永留246-4,134.9414102,35.58917836,,,772840221,,4311,,
京都府立久美浜高等学校（体育館）,,京丹後市久美浜町橋爪65,134.931423,35.59207165,,,772820069,,5747,,
京丹後市役所久美浜市民局,,京丹後市久美浜町814,134.895017,35.6034239,,,772690716,,1285,,
久美の浜福祉会かがやきの杜,,京丹後市久美浜町竹藤40,134.96127,35.5943612,,,772840759,,3732,,
京丹後市立かぶと山こども園,,京丹後市久美浜町浦明570-1,134.9286,35.6223744,,,772832177,,3683,,
大日寺,,京丹後市久美浜町蒲井555,134.883042,35.6549625,,,,,0,,
京丹後市風蘭の館,,京丹後市久美浜町蒲井518,134.882545,35.6510958,,,,,0,,
久美浜カンツリークラブ,,京丹後市久美浜町湊宮118,134.889995,35.6237092,,,,,0,,
意布伎神社,,京丹後市久美浜町油池25-2,134.919845,35.6030136,,,,,0,,
甲山寺,,京丹後市久美浜町甲山1231,134.918603,35.6127929,,,,,0,,
鹿野公民館,,京丹後市久美浜町鹿野919,134.934884,35.6382877,,,,,0,,
意布伎神社,,京丹後市久美浜町箱石468-1,134.949131,35.6527973,,,,,0,,
特別養護老人ホーム海山園駐車場,,京丹後市久美浜町湊宮467-60,134.92595,35.6414504,,,,,1696,,
宝泉寺墓地,,京丹後市久美浜町湊宮1817,134.905015,35.6436415,,,,,0,,
大向展望台,,京丹後市久美浜町大向168-1,134.900972,35.6458466,,,,,0,,
京丹後市佐濃体育館,,京丹後市久美浜町安養寺581,134.9614123,35.58161387,,,772840149,,5857,,
南丹市立園部中学校,,南丹市園部町横田3号51,135.4648657,35.10809909,,,771620222,,2582,,
南丹市立園部小学校,,南丹市園部町小桜町26-2,135.4686393,35.10926079,,,771620049,,5632,,
